Recv Rate(Mb/s)	RTT(ms)	Packets Recvd
6.5386		10000	585		
7.41828		10000	637		
6.23015		10000	535		
4.48333		10000	385		
4.92588		10000	423		
4.58798		10000	394		
6.09038		10000	523		
6.21705		10000	534		
8.10491		10000	696		
8.16229		10000	701		
9.118		10000	783		
8.12506		10000	698		
8.40416		10000	722		
8.4192		10000	723		
9.05963		10000	778		
9.67699		10000	831		
10.2249		10000	878		
4.48371		10000	385		
7.16018		10000	615		
7.96518		10000	684		
6.98706		10000	600		
4.92586		10000	423		
3.9701		10000	341		
3.94753		10000	339		
3.87774		10000	333		
2.88803		10000	248		
3.60881		10000	310		
4.87899		10000	419		
7.05678		10000	606		
8.29104		10000	712		
9.86328		10000	847		
10.6052		10000	911		
8.56739		10000	736		
7.72923		10000	664		
8.58236		10000	737		
7.69391		10000	661		
11.7852		10000	1012		
7.97684		10000	685		
6.77745		10000	582		
9.79243		10000	841		
8.68744		10000	746		
9.54907		10000	820		
9.7545		10000	838		
10.4647		10000	899		
10.946		10000	940		
9.24649		10000	794		
10.3131		10000	886		
11.0395		10000	948		
11.0744		10000	951		
12.4719		10000	1071		
4.36662		10000	375		
5.0189		10000	431		
7.02194		10000	603		
5.63688		10000	484		
4.3785		10000	376		
4.40119		10000	378		
3.05099		10000	262		
3.66831		10000	315		
2.38726		10000	205		
3.52846		10000	303		
4.1341		10000	355		
4.93752		10000	424		
4.94938		10000	425		
3.6215		10000	311		
2.34065		10000	201		
3.31886		10000	285		
4.77444		10000	410		
5.1821		10000	445		
8.47779		10000	728		
10.795		10000	927		
9.69648		10000	833		
12.1991		10000	1048		
9.38356		10000	806		
6.16051		10000	529		
6.53314		10000	561		
6.12545		10000	526		
4.44781		10000	382		
2.23532		10000	192		
4.12227		10000	354		
4.87732		10000	419		
7.43986		10000	639		
4.83265		10000	415		
2.22408		10000	191		
2.08441		10000	179		
3.08571		10000	265		
2.85266		10000	245		
2.37561		10000	204		
2.3872		10000	205		
2.73584		10000	235		
2.7825		10000	239		
4.98259		10000	428		
5.13329		10000	441		
4.77442		10000	410		
3.29439		10000	283		
2.91141		10000	250		
6.05543		10000	520		
7.79053		10000	669		
8.72183		10000	749		
7.30168		10000	627		
10.2708		10000	882		
8.6859		10000	746		
5.24039		10000	450		
2.37472		10000	204		
2.66561		10000	229		
2.41051		10000	207		
5.90414		10000	507		
7.31304		10000	628		
3.79615		10000	326		
2.39892		10000	206		
2.54993		10000	219		
3.3646		10000	289		
2.77059		10000	238		
3.38867		10000	291		
4.51825		10000	388		
2.80637		10000	241		
2.53863		10000	218		
3.22568		10000	277		
4.6349		10000	398		
8.22184		10000	706		
8.86222		10000	761		
8.33821		10000	716		
11.3539		10000	975		
8.40784		10000	722		
10.8066		10000	928		
9.53379		10000	819		
8.23141		10000	707		
5.61274		10000	482		
7.52145		10000	646		
9.04453		10000	777		
8.67541		10000	745		
7.53467		10000	647		
10.6786		10000	917		
8.66434		10000	744		
5.33256		10000	458		
5.29846		10000	455		
7.39463		10000	635		
17.7235		10000	1522		
8.13711		10000	699		
7.12652		10000	612		
5.20526		10000	447		
2.3864		10000	205		
2.08354		10000	179		
2.37571		10000	204		
2.27078		10000	195		
2.23545		10000	192		
3.39957		10000	292		
2.17674		10000	187		
3.41061		10000	293		
2.47957		10000	213		
2.19997		10000	189		
2.07278		10000	178		
2.60849		10000	224		
3.38865		10000	291		
4.5767		10000	393		
9.71231		10000	834		
11.3536		10000	975		
8.73259		10000	750		
7.91899		10000	680		
8.105		10000	696		
6.38146		10000	548		
9.46745		10000	813		
7.58963		10000	652		
10.2362		10000	879		
10.3298		10000	887		
7.58093		10000	651		
5.36842		10000	461		
5.6013		10000	481		
5.11234		10000	439		
5.2751		10000	453		
9.95597		10000	855		
12.239		10000	1051		
9.03663		10000	776		
8.80376		10000	756		
7.47442		10000	642		
3.73797		10000	321		
4.32026		10000	371		
6.71847		10000	577		
8.48938		10000	729		
8.72099		10000	749		
9.74591		10000	837		
11.1209		10000	955		
8.87345		10000	762		
7.53428		10000	647		
6.9404		10000	596		
8.39302		10000	721		
6.00851		10000	516		
7.16167		10000	615		
7.76416		10000	667		
9.10537		10000	782		
8.61782		10000	740		
9.42115		10000	809		
7.45281		10000	640		
3.85436		10000	331		
3.34195		10000	287		
4.56372		10000	392		
7.19667		10000	618		
6.68401		10000	574		
6.35563		10000	546		
5.23921		10000	450		
4.49471		10000	386		
3.89992		10000	335		
3.2024		10000	275		
2.43354		10000	209		
2.30565		10000	198		
2.22422		10000	191		
6.71916		10000	577		
7.32185		10000	629		
12.1113		10000	1040		
9.03653		10000	776		
7.1021		10000	610		
7.82201		10000	672		
9.17652		10000	788		
10.9697		10000	942		
11.4821		10000	986		
5.38		10000	462		
4.57672		10000	393		
2.34072		10000	201		
2.95774		10000	254		
2.492		10000	214		
2.84146		10000	244		
2.8638		10000	246		
3.05069		10000	262		
4.36692		10000	375		
9.82445		10000	844		
13.043		10000	1120		
7.10402		10000	610		
7.94254		10000	682		
6.9163		10000	594		
7.75228		10000	666		
9.7468		10000	837		
11.5406		10000	991		
12.0639		10000	1036		
10.3639		10000	890		
11.6915		10000	1004		
10.2471		10000	880		
10.5578		10000	907		
9.372		10000	805		
6.49789		10000	558		
7.90696		10000	679		
9.16223		10000	787		
10.4907		10000	901		
10.923		10000	938		
7.66235		10000	658		
6.15794		10000	529		
2.4561		10000	211		
2.39788		10000	206		
2.92303		10000	251		
3.59837		10000	309		
2.35229		10000	202		
3.51698		10000	302		
3.83099		10000	329		
4.46998		10000	384		
10.2779		10000	883		
6.84724		10000	588		
4.97157		10000	427		
7.79052		10000	669		
11.0863		10000	952		
9.93377		10000	853		
8.50153		10000	730		
7.96585		10000	684		
9.79411		10000	841		
8.60551		10000	739		
8.51253		10000	731		
6.73129		10000	578		
4.61101		10000	396		
2.23581		10000	192		
2.04908		10000	176		
2.31744		10000	199		
2.11857		10000	182		
2.07193		10000	178		
2.27086		10000	195		
3.5983		10000	309		
2.61993		10000	225		
4.16885		10000	358		
3.76137		10000	323		
3.56224		10000	306		
4.91226		10000	422		
3.13249		10000	269		
6.9028		10000	593		
5.42538		10000	466		
7.91887		10000	680		
11.0632		10000	950		
7.76726		10000	667		
5.54301		10000	476		
6.05518		10000	520		
7.01027		10000	602		
7.04545		10000	605		
7.97696		10000	685		
7.41811		10000	637		
7.39462		10000	635		
7.37109		10000	633		
7.95381		10000	683		
8.19854		10000	704		
7.49924		10000	644		
6.5561		10000	563		
