server is ready at port: 9000
new connection: 192.168.2.14:37279
Recv Rate(Mb/s)	RTT(ms)	Packets Recvd
5.594		10000	499		
8.89703		10000	764		
7.09173		10000	609		
6.312		10000	542		
5.54305		10000	476		
2.79474		10000	240		
2.65494		10000	228		
2.14272		10000	184		
2.17659		10000	187		
2.08434		10000	179		
2.06113		10000	177		
4.36689		10000	375		
4.92599		10000	423		
3.01611		10000	259		
2.15421		10000	185		
3.12064		10000	268		
2.13106		10000	183		
2.0029		10000	172		
2.13017		10000	183		
3.06238		10000	263		
3.01597		10000	259		
2.24695		10000	193		
2.14266		10000	184		
2.13106		10000	183		
2.39881		10000	206		
2.55026		10000	219		
2.5038		10000	215		
2.81816		10000	242		
2.29405		10000	197		
2.58529		10000	222		
3.36534		10000	289		
3.67978		10000	316		
4.72776		10000	406		
3.17907		10000	273		
6.04376		10000	519		
4.06436		10000	349		
5.51983		10000	474		
3.64493		10000	313		
4.1457		10000	356		
3.78443		10000	325		
5.06467		10000	435		
4.66967		10000	401		
2.27085		10000	195		
2.25904		10000	194		
2.64342		10000	227		
2.49196		10000	214		
2.66666		10000	229		
2.25865		10000	194		
2.71223		10000	233		
2.2582		10000	194		
2.74813		10000	236		
2.39794		10000	206		
2.31731		10000	199		
3.17906		10000	273		
4.18044		10000	359		
6.09022		10000	523		
6.82399		10000	586		
4.1922		10000	360		
3.92289		10000	337		
2.57239		10000	221		
4.34334		10000	373		
5.72929		10000	492		
4.93761		10000	424		
2.87638		10000	247		
2.20095		10000	189		
3.1206		10000	268		
2.15428		10000	185		
2.0727		10000	178		
2.09611		10000	180		
2.13022		10000	183		
2.11859		10000	182		
3.2018		10000	275		
2.28253		10000	196		
2.48058		10000	213		
2.16596		10000	186		
2.29392		10000	197		
2.71273		10000	233		
2.64333		10000	227		
2.68993		10000	231		
4.4715		10000	384		
3.71466		10000	319		
2.78323		10000	239		
2.65501		10000	228		
1.88645		10000	162		
2.9578		10000	254		
3.15571		10000	271		
2.45696		10000	211		
4.05285		10000	348		
6.36858		10000	547		
9.38572		10000	806		
7.58078		10000	651		
10.2126		10000	877		
7.47581		10000	642		
4.96063		10000	426		
3.47016		10000	298		
2.87612		10000	247		
3.82955		10000	329		
5.54281		10000	476		
6.94038		10000	596		
8.58223		10000	737		
10.283		10000	883		
10.8296		10000	930		
11.6687		10000	1002		
12.4015		10000	1065		
12.0058		10000	1031		
8.17506		10000	702		
7.62736		10000	655		
7.32445		10000	629		
13.8568		10000	1190		
19.2722		10000	1655		
17.8877		10000	1536		
8.36142		10000	718		
4.7395		10000	407		
2.97983		10000	256		
2.30586		10000	198		
2.42238		10000	208		
2.35244		10000	202		
3.87792		10000	333		
9.07145		10000	779		
7.44109		10000	639		
5.39151		10000	463		
4.72775		10000	406		
4.29697		10000	369		
4.43487		10000	381		
3.43516		10000	295		
2.85188		10000	245		
5.46109		10000	469		
6.33495		10000	544		
4.11073		10000	353		
6.77746		10000	582		
