240,2.83011,3.46628,84321,850
241,4.06458,2.85533,84670,850
242,5.41552,5.02519,85135,853
243,4.06459,6.83858,85484,853
244,4.37901,5.0492,85860,853
245,5.20595,3.53046,86307,855
246,4.64685,3.80302,86706,855
247,4.57696,40.3607,87099,856
248,3.40081,9.91366,87391,856
249,2.49237,2.75737,87605,856
250,4.48385,2.86777,87990,856
251,5.43895,4.11329,88457,856
252,6.18441,8.26192,88988,857
253,7.05775,4.4784,89594,858
254,7.98939,3.63358,90280,862
255,10.1671,3.82996,91153,866
256,9.30539,4.60328,91952,866
257,8.83975,3.7105,92711,866
258,8.38534,2.9624,93431,873
259,6.96459,4.47644,94029,876
260,6.91789,3.64342,94623,876
261,5.97471,6.59752,95136,877
262,4.18103,3.21529,95495,877
263,5.52035,3.48085,95969,878
264,6.68503,2.64922,96543,878
265,9.59684,11.2733,97367,879
266,10.5982,4.68772,98277,880
267,7.22068,2.84383,98897,880
268,4.71669,6.55204,99302,880
269,2.43413,77.2115,99511,894
270,2.21277,16.3014,99701,907
271,2.62045,4.09178,99926,918
272,2.04977,13.7716,100102,918
273,2.46907,17.0512,100314,946
274,4.71672,7.42251,100719,946
275,6.1261,3.55029,101245,946
276,4.99641,3.04142,101674,946
277,6.83656,4.45118,102261,946
278,5.63689,10.1546,102745,952
279,7.52374,3.92243,103391,955
280,8.31539,3.90529,104105,956
281,8.03614,51.6852,104795,956
282,8.03599,4.59238,105485,957
283,9.77133,7.26285,106324,960
284,14.4996,5.62013,107569,968
285,9.91101,2.94939,108420,979
286,10.2604,5.2421,109301,979
287,8.46672,6.48711,110028,988
288,6.87167,5.16134,110618,988
289,4.9731,3.26418,111045,988
290,3.70364,3.93377,111363,988
291,4.99654,5.31269,111792,988
292,4.21595,3.41822,112154,988
293,2.25941,24.416,112348,988
294,2.07305,18.8891,112526,1006
295,2.23609,15.3405,112718,1006
296,2.34093,17.0211,112919,1006
297,3.5755,9.63777,113226,1006
298,3.50564,9.92246,113527,1006
299,4.04134,12.5314,113874,1006
300,3.48232,13.1627,114173,1061
301,3.40081,7.6307,114465,1061
302,3.31928,4.53367,114750,1061
303,3.07469,14.0361,115014,1073
304,4.12276,15.1138,115368,1100
305,4.1229,2.66413,115722,1100
306,4.99631,2.66556,116151,1102
307,4.51883,5.6552,116539,1102
308,6.48731,8.93869,117096,1103
309,8.05907,13.7965,117788,1103
310,9.45685,3.18552,118600,1107
311,8.83974,26.4804,119359,1109
312,8.86306,5.13331,120120,1109
313,7.71005,4.12406,120782,1109
314,14.2673,7.2063,122007,1112
315,17.5037,8.5577,123510,1127
316,16.7939,2.81489,124952,1129
317,11.4951,8.36775,125939,1136
318,8.54846,8.16982,126673,1136
319,8.9792,2.03321,127444,1136
320,6.69659,4.95686,128019,1136
321,5.49708,8.62994,128491,1136
322,5.57853,3.47381,128970,1136
323,8.6529,8.82635,129713,1137
324,16.9806,5.79484,131171,1137
325,22.6065,233.225,133112,1478
326,25.4604,133.749,135298,1513
327,27.1948,218.283,137633,1519
328,32.0499,188.169,140385,2263
329,34.2852,208.39,143329,3184
330,33.0737,213.896,146169,4106
331,34.6345,273.602,149143,5188
332,32.3192,162.963,151918,6270
333,32.8095,156.892,154735,7234
334,34.4608,488.24,157694,7635
335,33.9141,235.863,160606,10294
336,33.4593,193.788,163479,11141
337,31.5601,161.711,166189,11759
338,22.5008,15.195,168121,11839
339,7.06943,2.26552,168728,11839
340,4.6005,3.89667,169123,11839
341,6.06778,41.4739,169644,11871
342,6.0445,4.91695,170163,11871
343,3.82023,4.12657,170491,11872
344,6.2426,21.9402,171027,11873
345,6.78982,2.54994,171610,11873
346,5.45048,3.7064,172078,11873
347,8.63026,3.0621,172819,11873
348,4.49542,5.42783,173205,11876
349,2.20121,5.09424,173394,11876
350,2.87672,8.12582,173641,11876
351,2.64378,4.09627,173868,11876
352,2.48073,3.72972,174081,11876
353,2.71365,12.238,174314,11892
354,2.06152,7.70581,174491,11892
355,2.44579,17.3224,174701,11906
356,2.21287,7.31011,174891,11912
357,2.4226,4.61972,175099,11912
358,2.16628,8.39532,175285,11912
359,2.45741,7.80978,175496,11912
360,3.1445,3.38564,175766,11912
361,2.93507,6.15319,176018,11912
362,2.85341,12.0564,176263,11912
363,4.41396,3.54225,176642,11912
364,3.34249,6.09636,176929,11912
365,2.64368,3.58224,177156,11912
366,3.50555,5.27163,177457,11912
367,2.70201,31.5239,177689,11912
368,2.85351,4.13247,177934,11926
369,2.67864,4.50172,178164,11926
370,2.57385,4.05295,178385,11926
371,2.35261,6.6351,178587,11926
372,2.16627,8.00261,178773,11926
373,2.29433,8.93166,178970,11926
374,2.06136,8.99167,179147,11940
375,2.13142,5.78028,179330,11940
376,3.33078,8.05734,179616,11940
377,2.53894,3.07312,179834,11940
378,2.66708,3.17201,180063,11940
379,3.50562,3.45951,180364,11940
380,2.10804,3.65769,180545,11940
381,2.27105,9.10226,180740,11940
382,2.17787,8.89438,180927,11960
383,2.2594,6.39524,181121,11960
384,2.23614,33.3848,181313,11960
385,2.32933,6.47188,181513,11960
386,2.49244,3.45725,181727,11960
387,2.21282,3.27121,181917,11960
388,2.32923,8.14283,182117,11960
389,4.2161,4.9327,182479,11960
390,6.27741,32.7028,183018,11961
391,7.18598,2.71025,183635,11963
392,6.091,9.30931,184158,11963
393,5.32249,4.45856,184615,11963
394,6.487,9.86432,185172,11963
395,9.08433,5.14852,185952,11963
396,7.19743,3.10247,186570,11963
397,8.71146,40.51,187318,11969
398,10.9123,17.3726,188255,11982
399,13.0675,4.62444,189377,11982
400,9.10759,2.6249,190159,11990
401,5.7064,3.85206,190649,11990
402,5.45015,4.56862,191117,11990
403,5.2293,4.0886,191566,11992
404,4.55382,3.61444,191957,11992
405,4.69364,3.23528,192360,11992
406,5.07782,6.50045,192796,11992
407,7.04622,5.99313,193401,11992
408,8.60666,6.45772,194140,11993
409,9.86469,6.53917,194987,11993
410,8.45533,3.77188,195713,11997
411,5.36905,7.13646,196174,11998
412,5.17083,2.64146,196618,11998
413,4.251,2.47053,196983,11998
414,2.41084,4.82761,197190,11999
415,3.5873,6.46666,197498,11999
416,3.85506,4.0483,197829,11999
417,4.13447,3.95419,198184,11999
418,4.76328,4.60074,198593,11999
419,2.63207,8.53748,198819,11999
420,2.24774,9.22617,199012,12000
421,3.49397,4.61471,199312,12000
422,3.14469,5.97696,199582,12001
423,3.75012,3.1534,199904,12001
424,7.68657,8.70053,200564,12001
425,5.12443,2.96662,201004,12001
426,7.01117,3.50323,201606,12001
427,7.48878,3.56055,202249,12001
428,8.39708,6.927,202970,12006
429,6.00977,2.51388,203486,12009
430,3.03965,8.54502,203747,12009
431,2.2595,5.91119,203941,12009
432,3.16776,9.69817,204213,12028
433,3.69197,15.5491,204530,12028
434,3.2494,5.85287,204809,12028
435,2.72523,3.89479,205043,12028
436,4.43715,5.26826,205424,12028
437,6.96433,5.85465,206022,12033
438,4.47223,10.8304,206406,12033
439,4.2742,5.20692,206773,12033
440,4.55384,3.37783,207164,12034
441,8.21082,12.6197,207869,12037
442,5.54376,2.9619,208345,12075
443,3.28436,2.93365,208627,12076
444,5.25241,4.20321,209078,12076
445,8.19902,5.77529,209782,12136
446,6.60347,3.68971,210349,12136
447,8.73481,4.07847,211099,12138
448,7.37214,3.54442,211732,12138
449,6.4755,5.97115,212288,12147
450,6.88329,3.5491,212879,12150
451,6.30069,4.98565,213420,12151
452,5.33415,2.68691,213878,12151
453,3.7269,3.96599,214198,12151
454,6.73133,4.92624,214776,12152
455,7.98925,4.65165,215462,12159
456,6.05613,5.30754,215982,12159
457,6.60337,3.84173,216549,12159
458,3.49392,5.95238,216849,12159
459,3.07471,13.8313,217113,12159
460,8.38538,7.55599,217833,12164
461,8.97938,4.02467,218604,12170
462,5.34567,5.06441,219063,12170
463,5.72995,7.97607,219555,12174
464,2.96988,11.4312,219810,12174
465,2.01478,6.84594,219983,12174
466,2.72531,4.56199,220217,12174
467,2.52732,6.34372,220434,12174
468,2.00318,13.2392,220606,12174
469,3.22612,3.74662,220883,12174
470,2.94655,4.14703,221136,12174
471,2.25946,14.5493,221330,12187
472,2.17784,6.25833,221517,12187
473,2.99324,12.8819,221774,12187
474,4.33223,6.11663,222146,12187
475,5.91647,6.05528,222654,12193
476,5.21748,3.91035,223102,12195
477,5.75329,3.08952,223596,12195
478,5.35717,3.5131,224056,12195
479,5.17095,5.18498,224500,12196
480,5.14779,4.86175,224942,12196
481,3.69199,2.59307,225259,12196
482,2.62043,6.10756,225484,12196
483,2.70201,8.22798,225716,12196
484,2.6903,7.08217,225947,12197
485,3.34257,3.10811,226234,12197
486,5.88156,4.68154,226739,12200
487,6.4639,2.74275,227294,12200
488,2.85341,9.3385,227539,12200
489,2.69031,3.13229,227770,12200
490,2.7486,3.00482,228006,12200
491,2.23624,4.67144,228198,12200
492,2.60883,7.18883,228422,12200
493,3.95984,11.3052,228762,12200
494,3.3775,5.38517,229052,12200
495,2.80684,4.42245,229293,12200
496,2.69032,3.76319,229524,12200
497,2.04984,5.0186,229700,12200
498,1.82853,3.78125,229857,12200
499,2.15461,5.41042,230042,12200
500,2.38754,5.87109,230247,12200
501,2.67869,5.73571,230477,12200
502,2.3642,3.69906,230680,12200
503,2.1779,16.5427,230867,12200
504,2.44574,3.63106,231077,12200
505,3.68034,5.81379,231393,12200
506,3.30767,4.21841,231677,12202
507,3.22594,9.71019,231954,12225
508,3.13288,3.2931,232223,12225
509,2.52727,6.79039,232440,12225
510,2.06142,15.4574,232617,12225
511,3.69186,2.29937,232934,12225
512,5.34574,3.78005,233393,12225
513,2.80682,8.46499,233634,12225
514,3.73851,14.3159,233955,12226
515,3.51725,3.67546,234257,12226
516,2.65544,2.65568,234485,12226
517,5.1944,3.79062,234931,12226
518,12.158,59.3446,235975,12234
519,11.5528,3.42904,236967,12271
520,10.4118,5.20759,237861,12279
521,5.68346,4.09868,238349,12279
522,4.93818,5.57128,238773,12282
523,4.67031,4.02919,239174,12282
524,3.07469,3.65067,239438,12282
525,2.48075,2.80183,239651,12282
526,6.33569,5.99361,240195,12283
527,7.70982,13.1831,240857,12286
528,5.35716,3.22195,241317,12289
529,4.09959,6.14522,241669,12291
530,2.66711,7.47456,241898,12291
531,3.03973,9.68742,242159,12291
532,2.81846,12.6441,242401,12291
533,2.48066,14.979,242614,12313
534,2.45738,78.7203,242825,12331
535,3.10965,25.9345,243092,12337
536,3.28433,12.7061,243374,12350
537,5.10124,4.61861,243812,12350
538,6.80152,3.35178,244396,12352
539,7.17397,9.2261,245012,12360
540,8.65345,2.1178,245755,12367
541,7.97795,2.53647,246440,12374
542,5.83494,2.7123,246941,12410
543,4.64699,6.42855,247340,12410
544,3.86666,11.0679,247672,12410
545,3.08632,6.97096,247937,12410
546,2.24781,3.21895,248130,12410
547,2.71366,4.2881,248363,12410
548,4.28593,7.52518,248731,12410
549,5.57873,4.24794,249210,12411
550,6.77834,2.72933,249792,12411
551,4.92651,3.28541,250215,12413
552,3.07464,7.9111,250479,12413
553,3.87831,5.57694,250812,12413
554,6.05623,2.45166,251332,12413
555,5.71834,3.67746,251823,12414
556,3.63367,6.07746,252135,12417
557,2.59712,4.36517,252358,12417
558,3.00486,5.33423,252616,12417
559,3.38913,4.12165,252907,12417
560,2.2361,4.66094,253099,12417
561,2.23616,6.47114,253291,12417
562,3.15624,4.73209,253562,12417
563,3.75015,12.3792,253884,12417
564,4.36739,13.9015,254259,12417
565,4.58851,4.72,254653,12417
566,4.29762,3.75121,255022,12417
567,4.87981,3.65583,255441,12417
568,8.10604,3.37263,256137,12424
569,6.8948,63.196,256729,12428
570,6.79001,4.32703,257312,12430
571,8.9677,2.43316,258082,12442
572,8.37369,5.71396,258801,12456
573,11.0056,4.73426,259746,12458
574,6.48711,20.4619,260303,12461
575,8.75826,9.05448,261055,12462
576,10.2956,2.62509,261939,12464
577,8.32715,3.72775,262654,12470
578,9.20065,18.3522,263444,12485
579,9.46848,10.8662,264257,12490
580,10.4121,5.93229,265151,12495
581,10.773,3.63904,266076,12503
582,8.58349,4.09416,266813,12508
583,9.46869,8.31892,267626,12511
584,10.1905,2.24048,268501,12522
585,8.04761,2.61824,269192,12530
586,4.63541,4.88459,269590,12532
587,2.73694,7.44759,269825,12532
588,3.26117,2.85803,270105,12532
589,2.60889,13.14,270329,12532
590,3.35436,6.20202,270617,12534
591,2.43408,10.9052,270826,12534
592,2.20115,6.66341,271015,12534
