178,7.52
179,5.29
180,4.86
181,7.14
182,12.0
183,5.35
184,5.05
185,14.1
186,5.78
187,7.34
188,8.18
189,7.32
190,9.25
191,12.3
192,5.24
193,8.28
194,8.93
195,9.71
196,6.87
197,6.31
198,6.54
199,6.21
200,7.92
201,6.39
202,4.73
203,6.79
204,7.93
205,5.33
206,5.41
207,4.36
208,19.1
209,7.66
210,6.49
211,7.14
212,5.67
213,6.06
214,4.91
215,4.69
216,6.41
217,27.8
218,6.16
219,5.36
220,5.23
221,5.05
222,13.1
223,5.86
224,4.89
225,4.72
226,5.09
227,9.65
228,9.82
229,6.79
230,4.62
231,13.8
232,18.1
233,3.81
234,6.14
235,5.76
236,8.30
237,7.54
238,7.73
239,5.05
240,11.1
241,6.90
242,9.77
243,6.99
244,4.01
245,21.6
246,13.4
247,6.23
248,5.58
249,6.45
250,13.9
251,5.03
252,4.99
253,4.83
254,14.1
255,8.03
256,7.71
257,34.9
258,13.2
259,7.46
260,5.57
261,6.43
262,5.80
263,15.8
264,8.29
265,9.62
266,5.63
267,14.3
268,18.8
269,6.40
270,4.93
271,6.85
272,6.49
273,9.02
274,8.62
275,8.93
276,6.08
277,8.05
278,4.82
279,8.24
280,4.48
281,5.54
282,18.1
283,6.24
284,16.1
285,16.2
286,13.8
287,16.1
288,6.37
289,8.62
290,6.75
291,8.97
292,4.99
293,4.74
294,5.14
295,13.5
296,12.4
297,12.6
298,11.9
299,5.67
300,10.0
301,9.07
302,6.69
303,7.33
304,8.50
305,13.8
306,4.29
307,4.85
308,7.56
309,6.83
310,12.8
311,4.86
312,6.28
313,5.23
314,21.8
315,12.2
316,10.9
317,7.48
318,10.5
319,6.31
320,6.62
321,5.42
322,8.01
323,9.01
324,5.50
325,5.19
326,7.13
327,6.65
328,10.7
329,6.84
330,5.45
331,12.7
332,10.1
333,12.0
334,10.2
335,5.67
336,4.71
337,13.0
338,6.25
339,7.63
340,5.73
341,9.00
342,27.6
343,6.09
344,8.90
345,7.35
346,7.64
347,6.24
348,8.82
349,6.43
350,6.95
351,17.0
352,4.29
353,4.73
354,4.53
355,8.15
356,8.55
357,11.6
358,6.86
359,5.25
360,14.3
361,14.0
362,5.17
363,10.3
364,6.05
365,6.09
366,9.73
367,5.46
368,8.12
369,11.8
370,5.88
371,10.2
372,21.5
373,8.22
374,11.1
375,7.29
376,5.90
377,4.79
378,9.85
379,8.38
380,10.6
381,5.38
382,6.20
383,14.8
384,10.1
385,5.04
386,9.26
387,14.4
388,15.3
389,7.62
390,8.67
391,7.53
392,10.2
393,7.33
394,9.05
395,5.19
396,5.76
397,7.23
398,5.40
399,4.99
400,5.37
401,12.7
402,9.21
403,5.46
404,5.27
405,7.38
406,7.77
407,11.6
408,5.27
409,4.83
410,11.0
411,7.03
412,7.44
413,5.99
414,7.35
415,13.4
416,13.3
417,6.63
418,8.78
419,7.84
420,7.41
421,15.0
422,7.90
423,5.63
424,13.1
425,5.50
426,5.26
427,12.6
428,12.2
429,7.98
430,11.3
431,6.49
432,4.78
433,6.51
434,15.4
435,6.00
436,5.64
437,9.78
438,15.1
439,7.58
440,12.8
441,6.81
442,5.04
443,7.49
444,53.4
445,8.69
446,9.44
447,13.7
448,5.99
449,4.76
450,18.0
451,7.44
452,11.5
453,7.67
454,5.85
455,7.95
456,8.34
457,9.60
458,11.4
459,6.31
460,6.25
461,11.8
462,6.83
463,6.90
464,13.8
465,4.59
466,6.81
467,9.18
468,8.92
469,5.11
470,12.1
471,11.8
472,5.38
473,5.29
474,18.8
475,11.6
476,15.1
477,10.5
478,16.3
479,8.56
480,7.93
481,9.88
482,5.57
483,6.01
484,9.12
485,5.52
486,8.36
487,6.39
488,8.31
489,5.95
490,7.10
491,4.46
492,7.10
493,7.66
494,6.28
495,4.63
496,7.35
497,7.60
498,14.3
499,6.03
500,5.52
501,5.05
502,7.26
503,7.04
504,9.83
505,5.21
506,9.12
507,29.8
508,8.01
509,9.00
510,4.58
511,7.47
512,17.5
513,8.92
514,4.78
515,5.08
516,9.65
517,8.09
518,6.10
519,7.10
520,8.08
521,23.5
522,12.3
523,5.29
524,10.1
525,8.72
526,15.7
527,11.9
528,7.66
529,7.30
530,16.1
531,6.11
532,5.07
533,4.64
534,4.46
535,8.46
536,12.0
537,9.87
538,6.61
539,7.21
540,7.76
541,16.6
542,5.37
543,6.79
544,6.58
545,6.73
546,4.14
547,4.11
548,4.87
549,8.70
550,5.46
551,7.76
552,4.51
553,14.4
554,8.07
555,10.1
556,5.03
557,7.69
558,6.09
559,7.11
560,3.90
561,4.90
562,13.2
563,10.7
564,9.17
565,5.08
566,6.76
567,6.13
568,10.7
569,4.57
570,4.89
571,7.29
572,5.95
573,14.6
574,6.81
575,7.14
576,6.81
577,7.28
578,4.67
579,5.27
580,8.78
581,6.55
582,8.19
583,5.71
584,6.07
585,14.5
586,5.31
587,8.56
588,12.6
589,67.6
590,25.8
591,113
592,118
593,197
594,266
595,136
596,116
597,844
598,240
599,125
600,93.2
601,174
602,119
603,121
604,29.6

