338,28.8
339,58.0
340,103
341,227
342,45.6
343,141
344,70.7
345,70.4
346,5.60
347,11.9
348,6.11
349,5.53
350,5.81
351,5.17
352,23.0
353,8.63
354,6.66
355,6.51
356,12.5
357,4.06
358,4.34
359,5.17
360,6.51
361,10.9
362,3.74
363,7.12
364,5.15
365,11.8
366,13.2
367,8.81
368,4.74
369,18.3
370,13.7
371,5.57
372,5.10
373,6.20
374,37.2
375,10.4
376,5.80
377,5.65
378,4.65
379,14.3
380,4.05
381,3.96
382,3.84
383,9.17
384,14.6
385,9.00
386,4.63
387,6.01
388,17.5
389,4.70
390,6.47
391,7.09
392,7.43
393,12.4
394,5.23
395,5.66
396,7.18
397,8.91
398,10.0
399,5.31
400,6.01
401,13.0
402,18.2
403,23.5
404,8.13
405,29.5
406,12.3
407,19.8
408,4.49
409,4.99
410,4.95
411,21.4
412,6.95
413,5.24
414,6.89
415,11.2
416,17.0
417,4.82
418,6.47
419,4.68
420,18.7
421,6.24
422,5.52
423,7.19
424,11.1
425,4.62
426,4.68
427,8.12
428,10.9
429,14.7
430,6.03
431,5.96
432,46.5
433,8.33
434,19.1
435,8.42
436,4.98
437,4.67
438,14.2
439,4.85
440,6.10
441,7.77
442,5.68
443,5.98
444,7.85
445,9.20
446,5.52
447,13.8
448,10.9
449,6.60
450,5.06
451,7.51
452,25.1
453,7.14
454,8.15
455,6.98
456,14.1
457,5.44
458,16.6
459,4.79
460,9.83
461,10.5
462,7.83
463,10.2
464,6.56
465,10.2
466,23.4
467,6.43
468,7.72
469,11.5
470,4.71
471,5.01
472,5.39
473,12.9
474,10.0
475,15.2
476,5.12
477,6.73
478,12.4
479,5.93
480,10.3
481,5.32
482,5.98
483,5.01
484,14.4
485,5.51
486,5.77
487,8.63
488,16.0
489,7.05
490,14.0
491,4.81
492,5.94
493,17.1
494,7.46
495,4.33
496,3.54
497,6.90
498,18.0
499,5.27
500,5.41
501,8.23
502,7.13
503,6.95
504,7.73
505,4.56
506,6.47
507,11.9
508,4.67
509,5.26
510,4.56
511,4.84
512,3.17
513,10.5
514,4.52
515,7.62
516,4.77
517,9.28
518,4.35
519,5.72
520,7.45
521,4.80
522,7.56
523,5.94
524,15.2
525,14.9
526,7.80
527,4.96
528,16.1
529,5.29
530,11.3
531,6.33
532,7.03
533,9.27
534,21.9
535,5.45
536,4.98
537,30.1
538,8.20
539,13.1
540,5.35
541,5.24
542,42.8
543,21.4
544,20.3
545,9.24
546,7.56
547,9.08
548,9.22
549,5.75
550,8.27
551,4.93
552,4.98
553,5.25
554,4.76
555,8.53
556,6.11
557,14.5
558,4.80
559,6.33
560,5.06
561,6.44
562,12.3
563,5.75
564,4.79
565,4.47
566,9.81
567,8.81
568,7.18
569,7.72
570,18.4
571,7.17
572,3.98
573,4.18
574,7.51
575,14.9
576,6.17
577,8.78
578,5.41
579,11.3
580,9.73
581,5.60
582,8.92
583,5.19
584,14.9
585,5.12
586,3.31
587,16.6
588,7.69
589,21.8
590,7.79
591,13.1
592,91.3
593,113
594,32.6
595,56.3
596,76.1
597,101
598,122
599,38.7
600,60.5
601,81.7
602,104
603,23.8
604,47.4
605,71.0
606,92.5
607,114
608,34.1
