Bytes_written    Bytes_read    Elapsed_time    start_time
>100005    36684634    465.134    1.5914e+12    
>100005    36784634    -560.716    1.5914e+12    
>100005    36884634    483.178    1.5914e+12    
>100005    36984634    -546.827    1.5914e+12    
>100005    37084634    481.901    1.5914e+12    
>100005    37184634    -450.332    1.5914e+12    
>100005    37284634    548.421    1.5914e+12    
>100005    37384634    -540.903    1.5914e+12    
>100005    37484634    485.346    1.5914e+12    
>100005    37584634    -543.389    1.5914e+12    
>100005    37684634    464.512    1.5914e+12    
>100005    37784634    469.624    1.5914e+12    
>100005    37884634    483.988    1.5914e+12    
>100005    37984634    471.907    1.5914e+12    
>100005    38084634    -546.314    1.5914e+12    
>100005    38184634    447.195    1.5914e+12    
>100005    38284634    -510.097    1.5914e+12    
>100005    38384634    481.172    1.5914e+12    
>100005    38484634    -502.082    1.5914e+12    
>100005    38584634    513.812    1.5914e+12    
>100005    38684634    -559.44    1.5914e+12    
>100005    38784634    516.511    1.5914e+12    
>100005    38884634    -511.536    1.5914e+12    
>100005    38984634    521.668    1.5914e+12    
>100005    39084634    -449.429    1.5914e+12    
>100005    39184634    -210.149    1.5914e+12    
>100005    39284634    131.668    1.5914e+12    
>100005    39384634    -196.207    1.5914e+12    
>100005    39484634    -97.5432    1.5914e+12    
>100005    39584634    817.627    1.5914e+12    
>100005    39684634    52.8    1.5914e+12    
>100005    39784634    -381.622    1.5914e+12    
>100005    39884634    487.795    1.5914e+12    
>100005    39984634    -860.889    1.5914e+12    
>100005    40084634    736.28    1.5914e+12    
>100005    40184634    127166    1.5914e+12    
>100005    40284634    82.4438    1.5914e+12    
>100005    40384634    508.378    1.5914e+12    
>100005    40484634    -488.635    1.5914e+12    
>100005    40584634    434.528    1.5914e+12    
>100005    40684634    -310.148    1.5914e+12    
>100005    40784634    -146.772    1.5914e+12    
>100005    40884634    630.126    1.5914e+12    
>100005    40984634    -526.977    1.5914e+12    
>100005    41084634    492.574    1.5914e+12    
>100005    41184634    -487.207    1.5914e+12    
>100005    41284634    477.492    1.5914e+12    
>100005    41384634    -537.134    1.5914e+12    
>100005    41484634    458.121    1.5914e+12    
>100005    41584634    -519.377    1.5914e+12    
>100005    41684634    482.253    1.5914e+12    
>100005    41784634    -549.492    1.5914e+12    
>100005    41884634    575.318    1.5914e+12    
>100005    41984634    -536.648    1.5914e+12    
>100005    42084634    408.785    1.5914e+12    
>100005    42184634    476.48    1.5914e+12    
>100005    42284634    -523.128    1.5914e+12    
>100005    42384634    492.933    1.5914e+12    
>100005    42484634    -544.767    1.5914e+12    
>100005    42584634    512.645    1.5914e+12    
>100005    42684634    -518.985    1.5914e+12    
>100005    42784634    573.044    1.5914e+12    
>100005    42884634    -546.352    1.5914e+12    
>100005    42984634    457.757    1.5914e+12    
